# VMT_RVA	ClassName	InstanceSize	ParentVMT	PublishedMethodCount
ef1b68	TMIDIInDevice	0x98	0xef1940	0
ef1dd0	TMIDIInDevice_ClipLauncher	0xa0	0xef1ab8	0
ef2068	TMIDIInDevice_Plugin	0x98	0xef1ab8	0
ef22e0	TMIDIOutDevice	0x270	0xef1940	0
ef2410	TRefreshThread	0x60	0x4d8d90	0
efa468	TEnvMapForm	0x7b8	0x721ad8	5
efa9a0	TVelMap	0x2d0	0xb2cce0	0
efb320	TSpeechForm	0x828	0x721ad8	10
efc678	TChannelSetBtn	0x4f8	0x715458	0
efc9f0	TChannelSelectBtn	0x4e8	0x715458	0
efcd58	TACArticulator	0x40	0xb2ce90	0
efceb8	TChannelSampleLoopPoints	0xc8	0x401970	0
efd070	TResamplerCarry	0x28	0x401970	0
efd190	TChannel	0x7a8	0x11b4668	0
efd4e0	TPublicChannel	0x8b8	0xefd0e0	0
efd7b0	TPreviewChannel	0x7e8	0xefd0e0	0
efda80	TChanList	0x28	0x64ef40	0
efdba0	TEnumerator<System.Double>	0x10	0x401970	0
efdd78	TEnumerable<System.Double>	0x10	0x401970	0
efe230	TList<System.Double>.TEnumerator	0x20	0xefdaf0	0
efe498	TList<System.Double>	0x58	0xefdcc8	0
f25e88	TPLTrackControls	0x38	0x401970	0
f29b70	TUndoItem	0xf30	0x401970	0
f29fa0	TUndoHistory	0x30	0x401970	0
f2a230	TFileDeletionThread	0x98	0x4d8d90	0
f3bae0	TPRFillForm	0x8f8	0x721ad8	29
f41700	TChannelSelIndicator	0x3c0	0x7a31a8	0
f41a00	TStepSeqForm	0xa70	0x7e0c30	76
f5fa78	TBSpline	0x58	0x401970	0
f60db0	TFruityRecChannel	0x48	0x11e0100	0
f60f28	TCtrlRecChannel	0x50	0xf60d00	0
f610a0	TEventIntersection	0x18	0x401970	0
f611d0	TNoteRecChannel	0x58	0xf60d00	0
f613d0	TLoopingNoteRecChannel	0x68	0xf61120	0
f61570	TPLRecChannel	0x58	0xf61120	0
f647f8	TEnumerator<System.Word>	0x10	0x401970	0
f649c8	TEnumerable<System.Word>	0x10	0x401970	0
f64bf0	TDictionary<System.Word,System.Word>.TKeyEnumerator	0x20	0xf64748	0
f64e88	TDictionary<System.Word,System.Word>.TKeyCollection	0x18	0xf64918	0
f65170	TDictionary<System.Word,System.Word>.TValueEnumerator	0x20	0xf64748	0
f65410	TDictionary<System.Word,System.Word>.TValueCollection	0x18	0xf64918	0
f656f8	TDictionary<System.Word,System.Word>.TPairEnumerator	0x20	0xf64058	0
f65998	TDictionary<System.Word,System.Word>	0x60	0xf64288	0
f66818	TList<System.Boolean>.TEnumerator	0x20	0x975e88	0
f66a80	TList<System.Boolean>	0x58	0x976060	0
f68150	TEnumerator<RecChan.Defines.PPLEvent>	0x10	0x401970	0
f68340	TEnumerable<RecChan.Defines.PPLEvent>	0x10	0x401970	0
f68840	TList<RecChan.Defines.PPLEvent>.TEnumerator	0x20	0xf680a0	0
f68ac0	TList<RecChan.Defines.PPLEvent>	0x58	0xf68290	0
f77010	TDataFoundCallback	0x10	0x401970	0
f77150	TProjectDataLoader	0x38	0xf97c40	0
f77320	TCacheDataFoundCallback	0x20	0xf76f60	0
f77480	TCachePluginFoundCallback	0x20	0xf77270	0
f775c0	TNodeDataFoundCallback	0x38	0xf76f60	0
f77700	TProjectNodeHelper	0x88	0x99ab70	0
f778f8	TP_PlugParamNodeHelper	0x88	0xf77650	0
f77af0	TP_EventNodeHelper	0x88	0xf77650	0
f77ce8	TP_UndoNodeHelper	0x88	0xf77650	0
f77ed0	TP_PatNodeHelper	0x88	0xf77650	0
f780b8	TP_PatGroupNodeHelper	0x88	0xf77650	0
f782b0	TP_PRNodeHelper	0x88	0xf77650	0
f78498	TP_RemItemNodeHelper	0x88	0xf77650	0
f78690	TP_FolderNodeHelper	0x88	0xf98010	0
f78888	TP_RemoteNodeHelper	0x88	0xf98010	0
f78a80	TP_PlugNodeHelper	0x88	0xf77650	0
f80e20	TBasePreview	0x48	0x983ba8	0
f80f90	TBaseDIBPreview	0x58	0xf80d70	0
f81100	TBaseNotePreview	0x70	0xf80ee0	0
f81e50	TPreviewSelector	0x3f0	0x7a31a8	0
f82198	TSpeedSelector	0x3f0	0xf81da0	0
f824c0	TNoteSelector	0x3f8	0xf81da0	0
f844c0	TBrowserSamplePreview	0x110	0xf80d70	0
f846b0	TPreviewLoaderThread	0x70	0x4d8d90	0
f8a4f0	TSampleListForm	0x900	0x7e06b8	47
f8b2d0	TSearchStateCallback	0x18	0x730638	0
f905c0	TBrowserBaseEnvPreview	0x60	0xf80d70	0
f90778	TBrowserEnvPreview	0x78	0xf90510	0
f90910	TBrowserChannelEnvPreview	0x108	0xf90510	0
f91e00	TBrowserImagePreview	0x80	0xf80ee0	0
f92d60	TBrowserTextPreview	0xf0	0xf80ee0	0
f92fe0	TBrowserSearchPreview	0x100	0xf92cb0	0
f95ca0	TScorePreview	0x90	0xf81050	0
f95e20	TMidiPreview	0x90	0xf81050	0
f95fa0	TPluginPreview	0xf0	0xf92cb0	0
f97b00	TBaseFileNodeHelper	0x88	0x99ab70	0
f97cf0	TBaseFileDataLoader	0x28	0x9846e8	0
f97eb8	TFileNodeHelper	0xa0	0xf97a50	0
f980c0	TFolderNodeHelper	0x88	0xf97a50	0
f982a8	TFileFolderNodeHelper	0x88	0xf98010	0
f984a0	TFileDataLoader	0x88	0xf97c40	0
f98680	TPluginNodeHelper	0xa0	0xf97e08	0
f98868	TEnvNodeHelper	0xa0	0xf97e08	0
f98a50	TChannelEnvNodeHelper	0xa0	0xf97e08	0
f98c48	TStateNodeHelper	0xa0	0xf97e08	0
f98e30	TScoreNodeHelper	0xa0	0xf97e08	0
f99018	TFLPNodeHelper	0xa0	0xf97e08	0
f99200	TGenericNodeHelper	0xa0	0xf97e08	0
f993f0	TSampleNodeHelper	0xa0	0xf97e08	0
f995d8	TSpeechNodeHelper	0xa0	0xf99340	0
f997c0	TImageNodeHelper	0xa0	0xf97e08	0
f999a8	TFlexPackNodeHelper	0xa0	0xf97e08	0
f99b98	TMIDINodeHelper	0xa0	0xf97e08	0
f99d80	THistoryDataLoader	0x30	0xf97c40	0
f99f48	TH_FolderNodeHelper	0x88	0xf98010	0
f9a5a8	TSearchDirCallback	0x70	0x730638	0
fa9960	TDeferred_PreviewSample	0x38	0x886130	0
facb30	TDownloadWebProjectsJob	0x38	0x8aedc8	0
fad108	TPreviewDownloadThread	0x90	0x4d8d90	0
fad260	TBaseOnlineDataLoader	0x30	0x9846e8	0
fad430	TOnlineFolderNodeHelper	0x88	0x99ab70	0
fad688	TEnumerator<BrowserOnlineData.TDownloadItem>	0x10	0x401970	0
fad888	TEnumerable<BrowserOnlineData.TDownloadItem>	0x10	0x401970	0
fadca0	TQueue<BrowserOnlineData.TDownloadItem>.TEnumerator	0x20	0xfad5d8	0
fadf30	TQueue<BrowserOnlineData.TDownloadItem>	0x60	0xfad7d8	0
fae658	TNewsDataLoader	0x40	0xfad1b0	0
fae818	TNewsNodeHelper	0x88	0x99ab70	0
faea00	TLibraryDataLoader	0x60	0xfad1b0	0
faebc8	TLibraryDataThread	0x50	0x88c3f8	0
faed20	TLibraryFolderNodeHelper	0x88	0xfad380	0
faef18	TLibraryItemNodeHelper	0x88	0x99ab70	0
faf110	TNotificationDataLoader	0x30	0xfad1b0	0
faf2e0	TNotificationNodeHelper	0x88	0x99ab70	0
faf4d8	TDownloadsDataLoader	0x30	0xfad1b0	0
faf6a8	TDownloadNodeHelper	0x88	0x99ab70	0
faf8a0	TCloudSearchThread	0x78	0x4d8d90	0
fafa28	TCloudDataLoader	0x48	0xfad1b0	0
fafbe8	TSearchFolderNodeHelper	0x88	0xf98010	0
fafde0	TSearchRedirectNodeHelper	0xa0	0xf97e08	0
faffd8	TSearchSampleNodeHelper	0xa0	0xfafd30	0
fb0228	TCloudSampleNodeHelper	0xc0	0xf99340	0
fb0448	TCloudStorageDataLoader	0x40	0xfad1b0	0
fb0618	TCloudStorageFolderNodeHelper	0x88	0xf98010	0
fb0820	TCloudStorageRedirectNodeHelper	0xa0	0xf97e08	0
fb0a28	TCloudStorageProjectNodeHelper	0xa0	0xf97e08	0
fb2218	TDictionary<System.Integer,VirtualTrees.PVirtualNode>	0x60	0xfb0f30	0
fc57a0	TNotificationForm	0x7b0	0x7e0c30	9
fc8fd8	TDownloadLicenseJob	0x48	0x8aedc8	0
fcd8b0	TList<job.DownloadLicense.TDownloadLicenseJob.TListenerProc>	0x58	0xfca2f0	0
fd1370	TLicenseImplementation	0x30	0x895dd0	0
fdf6a8	TSharewareForm	0x7b0	0x721ad8	5
fe0880	TLilypondThread	0xca0	0x4d8d90	0
fe1c90	TExportScoreForm	0x818	0x721ad8	7
fe2a90	TPRTimeSigForm	0x7d0	0x721ad8	4
fe31a0	TPluginListWindowSettings	0x38	0x864dd8	0
fe3318	TLoadPluginListActivity	0x40	0x88c3f8	0
fe3488	TPluginListForm	0x860	0x7e06b8	17
fe3c78	TPluginListFormCallback	0x18	0x401970	0
fe4ca8	TEnumerator<PluginListWindow.TPluginMemo>	0x10	0x401970	0
fe4e98	TEnumerable<PluginListWindow.TPluginMemo>	0x10	0x401970	0
fe5990	TDictionary<System.Integer,PluginListWindow.TPluginMemo>	0x60	0xfe40f0	0
fe6800	TMoreWindowCallback	0x18	0xfe3bc8	0
febaf0	TCommandLineParser	0x38	0x401970	0
febca8	TEnumerator<CommandLineParser.TCommandLineSwitch>	0x10	0x401970	0
febea8	TEnumerable<CommandLineParser.TCommandLineSwitch>	0x10	0x401970	0
fec430	TList<CommandLineParser.TCommandLineSwitch>.TEnumerator	0x20	0xfebbf8	0
fec6c8	TList<CommandLineParser.TCommandLineSwitch>	0x58	0xfebdf8	0
fef0b0	TFLCommandLine	0x58	0x401970	0
ff03f0	TTestFailure	0x38	0x42dff8	0
ff0520	TTestTask	0x30	0x87de38	0
ff06a0	TTestOptions	0x18	0x401970	0
ff07c0	TFLTestMode	0x80	0x87df98	0
ff1808	TEnumerator<TestUnitIntf.TTestTaskIntf>	0x10	0x401970	0
ff19f8	TEnumerable<TestUnitIntf.TTestTaskIntf>	0x10	0x401970	0
ff24d0	TDictionary<System.string,TestUnitIntf.TTestTaskIntf>	0x60	0xff0c68	0
ff33b8	TList<TestUnitIntf.TTestTaskIntf>.TEnumerator	0x20	0xff1758	0
ff3640	TList<TestUnitIntf.TTestTaskIntf>	0x58	0xff1948	0
ff91f0	TOpenDemoProjectsTask	0x40	0xff0470	0
ff9358	TOpenPluginsTask	0x48	0xff0470	0
ff94b8	TCheckIfPluginsExistTask	0x40	0xff0470	0
ff9628	TCheckEditionLimitationsTest	0x48	0xff0470	0
ff97a0	TProgramExpirationTest	0x30	0xff0470	0
ff9908	TProcessMessagesTest	0x30	0xff0470	0
ff9a70	TRenderTest	0x58	0xff0470	0
1005650	TFLScriptAPIImpl	0x10	0x8ba348	0
1006510	TLargePluginDataForm	0x7e0	0xc8fa38	4
100a200	TMixerImplementation	0x18	0x88c0f0	0
100a8e0	TUpdater	0x20	0x401970	0
100aa10	TUpdaterThread	0xb8	0x4d8d90	0
100e310	TMEEventsToAutoTool	0x7d0	0xba5b20	5
100ee40	TSettingsImplementation	0x10	0x8ba600	0
100f910	TUndoRedoTest	0x50	0xff0470	0
10102e8	TEnumerator<Tests.UndoRedo.TTestDescr>	0x10	0x401970	0
10104d8	TEnumerable<Tests.UndoRedo.TTestDescr>	0x10	0x401970	0
10109e0	TList<Tests.UndoRedo.TTestDescr>.TEnumerator	0x20	0x1010238	0
1010c68	TList<Tests.UndoRedo.TTestDescr>	0x58	0x1010428	0
10135a8	TPlaylistFadesTest	0x40	0xff0470	0
1013720	TEventEditProxyStub	0xc0	0xc2fc80	0
101ddb0	TEnumerator<Tests.FadeEditorHelper.TTestDescr>	0x10	0x401970	0
101dfb0	TEnumerable<Tests.FadeEditorHelper.TTestDescr>	0x10	0x401970	0
101e4f8	TList<Tests.FadeEditorHelper.TTestDescr>.TEnumerator	0x20	0x101dd00	0
101e790	TList<Tests.FadeEditorHelper.TTestDescr>	0x58	0x101df00	0
1020888	TPlaylistTest	0x38	0xff0470	0
10212c8	TEnumerator<Tests.Playlist.TTestDescr>	0x10	0x401970	0
10214b8	TEnumerable<Tests.Playlist.TTestDescr>	0x10	0x401970	0
10219c0	TList<Tests.Playlist.TTestDescr>.TEnumerator	0x20	0x1021218	0
1021c48	TList<Tests.Playlist.TTestDescr>	0x58	0x1021408	0
1023330	TEventPanelStub	0x70	0x401970	0
1025048	TThemeImplementation	0x18	0x8ba4a8	0
102f918	TThemeEditorForm	0x19f8	0x721ad8	30
1030478	TLoadThumbJob	0x40	0x8aedc8	0
103d0e0	TDemucsForm	0x840	0x721ad8	5
103d898	TStemExtractor	0x120	0x4d8d90	0
103fb20	TWelcomeUnlockForm	0x860	0x721ad8	10
1042020	TWelcomeGDPRForm	0x7e0	0x721ad8	7
10432c8	TWelcomeWizardModule	0x678	0x778618	0
1043700	TColumnsLayout	0x20	0x401970	0
10438c0	TWelcomeWizard	0x888	0x721ad8	14
1044028	TQuickStringGridModule	0x6b8	0x1043218	0
10444f0	TRecentFilesModule	0x6c8	0x1043f78	0
1044940	TDemoSongsModule	0x6c8	0x1044440	0
1044d70	TChooseTemplateModule.TMMMenuProp	0x38	0x401970	0
1044ee8	TChooseTemplateModule	0x6c8	0x1043f78	0
1045320	TQuickComboBoxModule	0x680	0x1043218	0
10457e8	TSelectEditionModule	0x6b8	0x1045270	0
1045c10	TDontShowAgainModule	0x680	0x1043218	0
1046018	TAskGopherModule	0x680	0x1043218	0
1046418	TUnlockBuyModule	0x688	0x1043218	0
1046818	TQuickTreeModule	0x690	0x1043218	0
1046c28	TNewsFeedModule	0x6e8	0x1046768	0
1047038	TGDPRModule	0x680	0x1043218	0
1047428	TUnlockModule	0x680	0x1043218	0
1047880	TEnumerator<gui.WelcomeWizard.TColumnsLayout.TColumn>	0x10	0x401970	0
1047a90	TEnumerable<gui.WelcomeWizard.TColumnsLayout.TColumn>	0x10	0x401970	0
1048020	TList<gui.WelcomeWizard.TColumnsLayout.TColumn>.TEnumerator	0x20	0x10477d0	0
10482c0	TList<gui.WelcomeWizard.TColumnsLayout.TColumn>	0x58	0x10479e0	0
1049a38	TEnumerator<gui.WelcomeWizard.TRecentFilesModule.TMRUItemData>	0x10	0x401970	0
1049c58	TEnumerable<gui.WelcomeWizard.TRecentFilesModule.TMRUItemData>	0x10	0x401970	0
104a4f0	TList<gui.WelcomeWizard.TRecentFilesModule.TMRUItemData>	0x58	0x1049ba8	0
105c4b8	TEnumerator<gui.PluginFilters.TPluginFilterProc>	0x10	0x401970	0
105c6b8	TEnumerable<gui.PluginFilters.TPluginFilterProc>	0x10	0x401970	0
105cc20	TList<gui.PluginFilters.TPluginFilterProc>.TEnumerator	0x20	0x105c408	0
105ceb8	TList<gui.PluginFilters.TPluginFilterProc>	0x58	0x105c608	0
105f868	TFLStudioURIScheme	0x20	0x401970	0
10602e0	TMMMenuProp	0x28	0x401970	0
1060420	TKBDThread	0x50	0x4d8d90	0
1060558	TRegThread	0x58	0x4d8d90	0
1060690	TSavedProjectInfo	0x38	0x401970	0
1060840	TFruityLoopsMainForm	0x33e0	0x7e06b8	532
1079368	TLoadFlpAction	0x18	0x886130	0
108e320	TDictionary<System.Pointer,System.Boolean>.TKeyEnumerator	0x20	0x489e80	0
108e5c8	TDictionary<System.Pointer,System.Boolean>.TKeyCollection	0x18	0x48a058	0
108e8c0	TDictionary<System.Pointer,System.Boolean>.TValueEnumerator	0x20	0x975e88	0
108eb68	TDictionary<System.Pointer,System.Boolean>.TValueCollection	0x18	0x976060	0
108ee60	TDictionary<System.Pointer,System.Boolean>.TPairEnumerator	0x20	0x108dc88	0
108f108	TDictionary<System.Pointer,System.Boolean>	0x60	0x108dec8	0
1152e80	TRenderWindowSync	0x18	0x401970	0
1157c38	TFLAudio	0x10	0x8b9fd8	0
1159b30	TFruityInstanceA	0x20	0x8c7d40	0
1159cf0	TFruityInstanceW	0x20	0x8c7f10	0
1160eb0	TDownloadProgramUpdateActivity	0x48	0x88c3f8	0
1161018	TFLProgramInfo	0x78	0x8b99d0	0
1161278	TEnumerator<System.SysUtils.TProcedure>	0x10	0x401970	0
1161468	TEnumerable<System.SysUtils.TProcedure>	0x10	0x401970	0
1161980	TList<System.SysUtils.TProcedure>.TEnumerator	0x20	0x11611c8	0
1161c08	TList<System.SysUtils.TProcedure>	0x58	0x11613b8	0
116c480	TParallelFileStream	0xb8	0x4d1ab0	0
116c648	TStreamThread	0x98	0x4d8d90	0
116d528	TMidiRecorder	0xa8	0x401970	0
116d9f0	TAudioRecorderTake	0xc8	0x401970	0
116db68	TAudioRecorder	0xf8	0x401970	0
116dd38	TEnumerator<Mixer.Recording.TAudioRecorderTake>	0x10	0x401970	0
116df38	TEnumerable<Mixer.Recording.TAudioRecorderTake>	0x10	0x401970	0
116e498	TList<Mixer.Recording.TAudioRecorderTake>.TEnumerator	0x20	0x116dc88	0
116e730	TList<Mixer.Recording.TAudioRecorderTake>	0x58	0x116de88	0
116fe30	TEnumerator<Mixer.Recording.TAudioRecorderAction>	0x10	0x401970	0
1170030	TEnumerable<Mixer.Recording.TAudioRecorderAction>	0x10	0x401970	0
1170470	TQueue<Mixer.Recording.TAudioRecorderAction>.TEnumerator	0x20	0x116fd80	0
1170710	TQueue<Mixer.Recording.TAudioRecorderAction>	0x60	0x116ff80	0
117b6b0	TFXForm	0x1dd8	0x7e0c30	119
11b2cf0	TMixerThread	0x60	0x4d8d90	0
11b2e38	TMixerThread_DS	0x60	0x11b2c40	0
11b44c0	TExPlugin	0x168	0x1228198	0
11b4718	TChanPlugin	0x180	0x11b4410	0
11b4948	TPluginRack	0x1a0	0x11b4410	0
11b4bd8	TEnumerator<MissingPluginsDlg.TPluginWithError>	0x10	0x401970	0
11b4dd8	TEnumerable<MissingPluginsDlg.TPluginWithError>	0x10	0x401970	0
11b5330	TList<MissingPluginsDlg.TPluginWithError>.TEnumerator	0x20	0x11b4b28	0
11b55c8	TList<MissingPluginsDlg.TPluginWithError>	0x58	0x11b4d28	0
11b6d20	TEnumerator<MissingPluginsDlg.TPluginMissingData>	0x10	0x401970	0
11b6f20	TEnumerable<MissingPluginsDlg.TPluginMissingData>	0x10	0x401970	0
11b74a8	TList<MissingPluginsDlg.TPluginMissingData>.TEnumerator	0x20	0x11b6c70	0
11b7740	TList<MissingPluginsDlg.TPluginMissingData>	0x58	0x11b6e70	0
11c4e48	TMixerTrackBtn	0x3f8	0x7fbca8	0
11c5468	TPlugNameBtn	0x4e8	0x715458	0
11cd070	TTempoMapReader	0x50	0x849e98	0
11cd230	TTempoMap	0x58	0x8b9c28	0
11d1558	TSSGrid	0x2320	0x7fbca8	0
11e01b0	TRecChannel	0x38	0x401970	0
11e3100	TPLArrangement	0x21ca0	0x401970	0
1207640	TGraphEditorForm	0x840	0x7e0c30	20
1211fc0	TPlayingSamplePosTracker	0x38	0x401970	0
12120f0	TLinearRegression	0x128	0x401970	0
1212210	TMIDIClockReceiver	0x70	0x401970	0
1214470	TExternalMediaDlg	0x38	0x401970	0
1215120	TParamMenuHandler	0x28	0x401970	0
1215240	TFruityHost	0x128	0x795e48	0
1216a88	TDictionary<Winapi.Windows.HWND,Winapi.Windows.HWND>	0x60	0x12157c0	0
1217850	TRegisterSideIOAction	0x28	0x886130	0
1217d98	TAudioIOChangedAction	0x28	0x886130	0
12263f0	TTranslateMapping	0x20	0x401970	0
1228248	TDSPPlugin	0xf8	0x401970	0
1228670	TFruityPlugGuard	0x58	0x1228760	0
1228810	TObjectGuard<FP_PlugClass.TFruityPlug>	0x44	0x4035e8	0
122bba0	TPlatformSensorManager	0x28	0x123bdf8	0
122c0e0	TSensorEventSink	0x68	0x4035e8	0
122c470	TLocationEventSink	0x38	0x4035e8	0
122c628	TWindowsLocationSensor	0xe0	0x1238d08	0
122c9b0	TWindowsEnvironmentalSensor	0x60	0x12397c0	0
122cbf8	TWindowsMotionSensor	0x60	0x1239c40	0
122ce40	TWindowsOrientationSensor	0x68	0x123a1f8	0
122d0a8	TWindowsElectricalSensor	0x60	0x123a8a0	0
122d2e0	TWindowsMechanicalSensor	0x60	0x123ad58	0
122d528	TWindowsBiometricSensor	0x60	0x123b270	0
122d768	TWindowsLightSensor	0x60	0x123b630	0
122d9a0	TWindowsScannerSensor	0x60	0x123b9d0	0
122dc60	TWindowsSensorManager.TSensorManagerEvents	0x30	0x4035e8	0
122de40	TWindowsSensorManager	0x40	0x122baf0	0
1230130	TWindowsMotionSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1230d30	TWindowsLightSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
12315b8	TWindowsMechanicalSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1232500	TWindowsLocationSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1233a18	TWindowsEnvironmentalSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1234428	TWindowsOrientationSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1235238	TWindowsElectricalSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1235d28	TWindowsBiometricSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1236630	TWindowsScannerSensor.GetAvailableProperties$ActRec	0x30	0x4035e8	0
1237620	TCivicAddress	0xa0	0x4c9a90	0
1237ea8	ESensorManagerException	0x38	0x42dff8	0
1237ff0	ESensorException	0x38	0x42dff8	0
12381a8	TCustomSensor	0x50	0x401970	0
1238db8	TCustomLocationSensor	0xa0	0x12380f8	0
1239870	TCustomEnvironmentalSensor	0x50	0x12380f8	0
1239cf0	TCustomMotionSensor	0x50	0x12380f8	0
123a2a8	TCustomOrientationSensor	0x50	0x12380f8	0
123a950	TCustomElectricalSensor	0x50	0x12380f8	0
123ae08	TCustomMechanicalSensor	0x50	0x12380f8	0
123b320	TCustomBiometricSensor	0x50	0x12380f8	0
123b6e0	TCustomLightSensor	0x50	0x12380f8	0
123ba80	TCustomScannerSensor	0x50	0x12380f8	0
123bea8	TSensorManager	0x28	0x401970	0
123c4c0	TEnumerator<System.Sensors.TLocationRegion>	0x10	0x401970	0
123c6b8	TEnumerable<System.Sensors.TLocationRegion>	0x10	0x401970	0
123cc00	TList<System.Sensors.TLocationRegion>.TEnumerator	0x20	0x123c410	0
123ce88	TList<System.Sensors.TLocationRegion>	0x58	0x123c608	0
123f478	TEnumerator<System.Sensors.TSensorFilter>	0x10	0x401970	0
123f668	TEnumerable<System.Sensors.TSensorFilter>	0x10	0x401970	0
1240160	TDictionary<System.string,System.Sensors.TSensorFilter>	0x60	0x123e8a8	0
1240ec8	TEnumerator<System.Sensors.TSensorManagerEvent>	0x10	0x401970	0
12410c8	TEnumerable<System.Sensors.TSensorManagerEvent>	0x10	0x401970	0
1241628	TList<System.Sensors.TSensorManagerEvent>.TEnumerator	0x20	0x1240e18	0
12418c0	TList<System.Sensors.TSensorManagerEvent>	0x58	0x1241018	0
1243010	TEnumerator<System.Sensors.TCustomSensor>	0x10	0x401970	0
1243200	TEnumerable<System.Sensors.TCustomSensor>	0x10	0x401970	0
1243740	TList<System.Sensors.TCustomSensor>.TEnumerator	0x20	0x1242f60	0
12439c8	TList<System.Sensors.TCustomSensor>	0x58	0x1243150	0
1245058	TObjectList<System.Sensors.TCustomSensor>	0x60	0x1243918	0
12499b0	TProjectRenameForm	0x7f0	0x721ad8	6
124ab10	TMIDIForm	0x1230	0x721ad8	174
1263150	Handler	0x204b0	0x6f005900000057	0
12641f8	TServerEventDispatch	0x28	0x401970	0
1264528	TOleServer	0xb0	0x4db500	0
1264c58	TServerEventDispatch.Invoke$ActRec	0x30	0x4035e8	0
1265440	TAboutForm	0x360	0x701900	0
1265f00	TFLUserInterfaceImpl	0x58	0x8ba148	0
1267548	TNotificationCallBackData	0x20	0x401970	0
1269188	TMidiLoopRecorder	0x78	0x401970	0
